id,original_language,original_title,popularity,release_date,genre,overview,revenue,runtime,tagline
922,en,Rambo,61.612,1/24/2008,"['Action', 'Thriller']","When governments fail to act on behalf of captive missionaries, ex-Green Beret John James Rambo sets aside his peaceful existence along the Salween River in a war-torn region of Thailand to take action.  Although he's still haunted by violent memories of his time as a U.S. soldier during the Vietnam War, Rambo can hardly turn his back on the aid workers who so desperately need his help.",113244290,92,Heroes never die... They just reload.
8669,en,Gangster Land,10.879,12/1/2017,"['Thriller', 'Crime', 'Action', 'Drama', 'History']","The story of America's most famous mobsters and their rise to power. Examine Al Capone's ascension through the eyes of his second in command, “Machine Gun” Jack McGurn.",0,90,"When the city roared, Capone was king"
5408,fr,Le sens de la famille,14.136,6/30/2021,"['Comedy', 'Romance']","Husband does not understand his wife? Conflict with children? Do you want to be heard and stood in your place? Be afraid of your desires. In this family, everything changed places, including grandmother.",4849622,92,
5788,ja,人妻変態美容師,13.915,1/14/1994,[],This routine effort from cult pinku-eiga director Hisayasu Sato centers around a divorcée who opens a beauty parlor and begins selling sexual services to boost her business.,0,60,
5742,en,The Black Cauldron,19.185,7/24/1985,"['Animation', 'Adventure', 'Family']","Taran is an assistant pigkeeper with boyish dreams of becoming a great warrior. However, he has to put the daydreaming aside when his charge, an oracular pig named Hen Wen, is kidnapped by an evil lord known as the Horned King. The villain hopes Hen will show him the way to The Black Cauldron, which has the power to create a giant army of unstoppable soldiers.",21288692,80,Hidden by darkness. Guarded by witches. Discovered by a boy. Stolen by a king. Whoever owns it will rule the world. Or destroy it.
7667,en,Crash,11.841,7/17/1996,"['Drama', 'Thriller']","After getting into a serious car accident, a TV director discovers an underground sub-culture of scarred, omnisexual car-crash victims who use car accidents and the raw sexual energy they produce to try to rejuvenate his sex life with his wife.",0,96,Love in the dying moments of the twentieth century.
5567,en,Superman IV: The Quest for Peace,13.958,7/23/1987,"['Action', 'Adventure', 'Science Fiction']","With global superpowers engaged in an increasingly hostile arms race, Superman leads a crusade to rid the world of nuclear weapons. But Lex Luthor, recently sprung from jail, is declaring war on the Man of Steel and his quest to save the planet. Using a strand of Superman's hair, Luthor synthesizes a powerful ally known as Nuclear Man and ignites an epic battle spanning Earth and space.",19300000,90,"Nuclear Power. In the best hands, it is dangerous. In the hands of Lex Luthor, it is pure evil. This is Superman's greatest battle. And it is for all of us."
8135,fr,Proxima,10.782,11/27/2019,['Drama'],"Sarah is a French astronaut training at the European Space Agency in Cologne. She is the only woman in the arduous program. She lives alone with Stella, her seven year old daughter. Sarah feels guilty that she cannot spend more time with her child. Her love is overpowering, unsettling. When Sarah is chosen to join the crew of a year-long space mission called Proxima, it creates chaos in the mother-daughter relationship.",0,107,
1202,en,The Night House,42.387,7/15/2021,"['Horror', 'Thriller', 'Mystery']","Reeling from the unexpected death of her husband, Beth is left alone in the lakeside home he built for her. Soon she begins to uncover her recently deceased husband's disturbing secrets.",14590542,107,The truth will surface.
5765,en,Monster High: Freaky Fusion,14.243,10/6/2014,['Animation'],"While attempting to help Frankie Stein learn more about her freakycool scaritage, the fashionably fierce ghoulfriends travel back in time to the first day ever of Monster High! There, they meet Sparky, a skullastic teen with an obsession for creating life. But when Sparky follows the ghouls through a killer time portal to modern-day Monster High, the event results in eight of them fusing together into four creeperiffic hybrid Monsters. Now, they'll really have to work together to control their bodies in the big Bitecentennial Play and stop one of Sparky's experiments from destroying imperfectly perfect Monster High!",0,73,
8389,es,Aftershock,9.721,9/12/2012,"['Horror', 'Thriller']",Mayhem and death follow when an earthquake traps a group of tourists in a Chilean town.,58510,89,The only thing more terrifying than Mother Nature is human nature.
1970,en,Bayala and the Last Dragon,36.918,10/24/2019,"['Adventure', 'Animation', 'Family', 'Fantasy']","As the dragons have almost disappeared from the kingdom of Bayala, the magic powers of the fairies are weakening. The fairy princesses Sera and Surah are thrilled when they discover they have the key to save the world in their hands: a dragon egg! Now the sisters must reach the dragon mountains and they embark on an adventurous journey into the unknown...",521149,85,Find your wings
4018,en,Joy,20.298,12/24/2015,"['Drama', 'Comedy']",A story based on the life of a struggling Long Island single mom who became one of the country's most successful entrepreneurs.,101134059,124,
3687,en,Step Up 2: The Streets,24.766,2/14/2008,"['Music', 'Drama', 'Romance']","When rebellious street dancer Andie lands at the elite Maryland School of the Arts, she finds herself fighting to fit in while also trying to hold onto her old life. When she joins forces with the schools hottest dancer, Chase, to form a crew of classmate outcasts to compete in Baltimore s underground dance battle The Streets.",150816700,98,It's not where you're from. It's where you're at.
1997,en,The Circle,40.302,4/27/2017,"['Drama', 'Thriller', 'Science Fiction']","A young tech worker takes a job at a powerful Internet corporation, quickly rises up the company's ranks, and soon finds herself in a perilous situation concerning privacy, surveillance and freedom. She comes to learn that her decisions and actions will determine the future of humanity.",20497844,110,Knowing is good. Knowing everything is better.
4033,ko,악인전,20.396,5/15/2019,"['Crime', 'Action']","After barely surviving a violent attack by an elusive serial killer, crime boss Jang Dong-su finds himself forming an unlikely partnership with local detective Jung Tae-seok to catch the sadistic killer simply known as ""K"".",24945497,110,Don't let the devil win
1248,en,12 Hour Shift,47.832,10/2/2020,"['Thriller', 'Horror', 'Comedy', 'Crime']","It's 1999 and over the course of one 12-hour shift at an Arkansas hospital, a junkie nurse, her scheming cousin and a group of black market organ-trading criminals start a heist that could lead to their collective demise.",0,88,Pull your shift together.
2192,en,The Rugrats Movie,37.727,11/20/1998,"['Family', 'Animation', 'Comedy', 'Adventure']","Annoyed by the responsibility of being an older brother to Dil, Tommy sets out with Phil and Lil to return his baby brother to the hospital. But on the journey, they get lost in the woods.",100491683,79,An adventure for anyone who's ever worn diapers.
2712,en,Casino,27.466,11/22/1995,"['Crime', 'Drama']","In early-1970s Las Vegas, low-level mobster Sam ""Ace"" Rothstein gets tapped by his bosses to head the Tangiers Casino. At first, he's a great success in the job, but over the years, problems with his loose-cannon enforcer Nicky Santoro, his ex-hustler wife Ginger, her con-artist ex Lester Diamond and a handful of corrupt politicians put Sam in ever-increasing danger.",116112375,179,No one stays at the top forever.
2190,ko,"장화, 홍련",26.483,6/13/2003,"['Drama', 'Horror', 'Mystery']","A recently released patient from a mental institution returns home with her sister, only to face disturbing events between her stepmother and the ghosts haunting their house- all of which are connected to a dark past in the family's history.",0,115,Our sorrow was conceived long before our birth.
4670,ko,인간중독,17.242,5/14/2014,"['Drama', 'Romance', 'Adventure']","In a Korean military camp in 1969, a married colonel falls madly in love with the beautiful wife of his new subordinate officer.",0,132,
5142,en,Shark Attack 3: Megalodon,13.062,11/26/2002,['Horror'],When two researchers discover a colossal shark's tooth off the Mexican coast their worst fears surface - the most menacing beast to ever rule the waters is still alive and mercilessly feeding on anything that crosses its path. Now they must hunt the fierce killer and destroy it... before there is no one left to stop it,0,99,The terror has surfaced...
5984,en,Penunggang Agama 2,11.192,10/19/2021,[],Penunggang Agama is a Malaysian horror film 2021 directed by Syafiq Yusof co -produced by Skop Productions and Astro Shaw. It tells the story of a married couple who face challenges in rescuing their family from the threat of the interference of subtle beings.,0,78,
6565,en,Fahrenheit 451,14.398,5/12/2018,"['Drama', 'Science Fiction', 'Thriller']","In an oppressive future, a 'fireman' whose duty is to destroy all books begins to question his task.",0,100,Knowledge is a dangerous thing
7804,en,The Legend of Bagger Vance,12.569,11/2/2000,"['Drama', 'Fantasy']","World War I has left golfer Rannulph Junuh a poker-playing alcoholic, his perfect swing gone. Now, however, he needs to get it back to play in a tournament to save the financially ravaged golf course of a long-ago sweetheart. Help arrives in the form of mysterious caddy Bagger Vance.",39459427,126,It Was Just A Moment Ago.
6943,ru,Ночной дозор,12.022,6/27/2004,"['Fantasy', 'Action', 'Thriller']","Among normal humans live the ""Others"" possessing various supernatural powers. They are divided up into the forces of light and the forces of the dark, who signed a truce several centuries ago to end a devastating battle. Ever since, the forces of light govern the day while the night belongs to their dark opponents. In modern day Moscow the dark Others actually roam the night as vampires while a ""Night Watch"" of light forces, among them Anton, the movie's protagonist, try to control them and limit their outrage",50336279,114,All That Stands Between Light And Darkness Is The Night Watch.
2136,en,Ice Age: A Mammoth Christmas,38.112,11/24/2011,"['Animation', 'Family', 'TV Movie']","When Sid accidentally destroys Manny's heirloom Christmas rock and ends up on Santa's naughty list, he leads a hilarious quest to the North Pole to make things right and ends up making things much worse. Now it's up to Manny and his prehistoric posse to band together and save Christmas for the entire world!",0,26,Why am I on Santa's naughty list? Why? Why?
1065,nl,Forever Rich,51.748,10/1/2021,"['Crime', 'Comedy', 'Drama']","This is the story of Richie and his journey to become the greatest rap-artist in the Netherlands. One evening he is violently mugged by a group of teenagers and loses his most prized possession: an expensive watch. When images of the humiliating robbery go viral, Richie's hard-earned reputation is damaged.",0,89,
600,en,Paul,77.586,2/14/2011,"['Adventure', 'Comedy', 'Science Fiction']","For the past 60 years, a space-traveling smart-ass named Paul has been locked up in a top-secret military base, advising world leaders about his kind. But when he worries he’s outlived his usefulness and the dissection table is drawing uncomfortably close, Paul escapes on the first RV that passes by his compound in Area 51. Fortunately, it contains the two earthlings who are most likely to rescue and harbor an alien on the run.",97984015,104,Who's up for a close encounter?
4227,en,The Happytime Murders,19.419,8/22/2018,"['Action', 'Comedy', 'Crime']","In a world where human beings and puppets live together, when the members of the cast of a children's television show aired during the 1990s begin to get murdered one by one, puppet Phil Philips, a former LAPD detective who fell in disgrace and turned into a private eye, takes on the case at the request of his old boss in order to assist detective Edwards, who was his partner in the past.",27506452,91,No Sesame. All street.
7577,en,Derailed,12.114,11/11/2005,"['Drama', 'Thriller']","When two married business executives having an affair are blackmailed by a violent criminal, they are forced to turn the tables on him to save their families.",57479076,108,He never saw it coming.
77,ja,機動戦士ガンダム 閃光のハサウェイ,371.425,6/11/2021,"['Animation', 'Action', 'Drama', 'Science Fiction']","After Char's rebellion, Hathaway Noa leads an insurgency against Earth Federation, but meeting an enemy officer and a mysterious woman alters his fate.",0,96,Char's ideals and Amuro's passion... the heir of their wills...
7546,es,El agente topo,13.923,12/11/2020,['Documentary'],"When a daughter becomes concerned about her mother's well-being in a retirement home, private investigator Romulo hires Sergio, an 83-year-old man who becomes a new resident—and a mole inside the home, who struggles to balance his assignment with becoming increasingly involved in the lives of several residents.",0,89,It's never too late to become a spy.
2898,es,Messi,29.464,9/6/2014,['Documentary'],"His teachers, coaches, childhood friends and Barça teammates, together with journalists, writers and prominent figures from the history of football, come together in a restaurant to analyze and pick apart Messi's personality both on and off the field, and to look back at some of the most significant moments in his life. Viewed from Álex de la Iglesia's unique perspective, Messi recreates the player's childhood and teenage years, from his very first steps, with a football always at his feet, through to the decision to leave Rosario for Barcelona, the separation from his family, and the role played in his career by individuals such as Ronaldinho, Rijkaard, Rexach and Guardiola.",0,93,This is no ordinary biopic. This is no ordinary man.
4820,en,The Assignment,16.347,4/27/2016,"['Action', 'Crime', 'Thriller']","Ace assassin Frank Kitchen is double crossed by gangsters and falls into the hands of rogue surgeon known as The Doctor who turns him into a woman. The hitman, now a hitwoman, sets out for revenge, aided by a nurse named Johnnie who also has secrets.",388789,95,A revenger's tale.
9302,en,The Sea of Trees,9.099,4/27/2016,['Drama'],A suicidal American befriends a Japanese man lost in a forest near Mt. Fuji and the two search for a way out.,0,110,Love will bring you home.
6413,fr,Astérix et la surprise de César,15.936,3/6/1985,"['Comedy', 'Animation', 'Family', 'Adventure']","Obelix falls for a new arrival in his home village in Gaul, but is heartbroken when her true love arrives to visit her. However, the lovers are kidnapped by Romans; Asterix and Obelix set out to rescue them on a dangerous journey that will involve gladiators, slavers and beauracracy - and a personal encounter with the Emperor himself, Julius Caesar...",0,79,
9064,fr,Le Dîner de cons,10.073,4/15/1998,['Comedy'],"For Pierre Brochant and his friends, Wednesday is “Idiots' Day”. The idea is simple: each person has to bring along an idiot. The one who brings the most spectacular idiot wins the prize. Tonight, Brochant is ecstatic. He has found a gem. The ultimate idiot, “A world champion idiot!”. What Brochant doesn’t know is that Pignon is a real jinx, a past master in the art of bringing on catastrophes...",78599508,80,A feast for the senseless.
8007,en,Lean on Pete,10.292,4/6/2018,"['Drama', 'Adventure']","Charley Thompson, a teenager living with his single father, gets a summer job working for horse trainer Del Montgomery. Bonding with an aging racehorse named Lean on Pete, Charley is horrified to learn he is bound for slaughter, and so he steals the horse, and the duo embark on an odyssey across the new American frontier.",2455027,121,You can’t get anywhere on your own
5468,en,Jarhead 2: Field of Fire,17.422,8/14/2014,"['War', 'Action']","Battle-scarred and disillusioned by the war, Corporal Chris Merrimette is put in charge of a unit whose next mission is to resupply a remote outpost on the edge of Taliban-controlled territory. While driving through the hostile Helmand province, a Navy SEAL flags down their convoy and enlists the unit on an operation of international importance: they must help an Afghan woman famous for her defiance of the Taliban escape the country. Without tanks or air support, Merrimette and his team will need all the courage and firepower they can muster to fight their way across the war-torn country and shepherd the woman to safety.",0,103,"Find the courage, fight together"
5951,en,Crocodile 2: Death Swamp,14.84,1/1/2002,['Horror'],"After a bank robbery, four criminals escape to Mexico, but a storm causes an accident which takes down the plane where several die in the crash. The criminals take it into their own hands to continue when one survivor is attacked and eaten by a crocodile. The criminals kill it, but from then on the mother Crocodile is on a killing spree with a goal to kill each survivor. But that is not the only worry, because they're trapped within it's world, and if it doesn't kill them, the criminals will.",0,89,
3391,en,The Running Man,24.242,11/13/1987,"['Science Fiction', 'Action', 'Thriller']","By 2017, the global economy has collapsed and U.S. society has become a totalitarian police state, censoring all cultural activity. The government pacifies the populace by broadcasting a number of game shows in which convicted criminals fight for their lives, including the gladiator-style The Running Man, hosted by the ruthless Damon Killian, where “runners” attempt to evade “stalkers” and certain death for a chance to be pardoned and set free.",38122105,101,2019. A game nobody survives. This year might be the exception.
5415,en,Grace Unplugged,15.857,10/4/2013,"['Drama', 'Music']","A talented young singer and aspiring songwriter’s Christian faith and family ties are tested when she defies her worship-pastor father and pursues pop-music stardom in GRACE UNPLUGGED, a moving and inspiring new film that explores the true meaning of success.",0,102,Would you give up what you need... to get everything you want?
2560,en,Wildflower,35.622,2/5/2016,"['Thriller', 'Drama']","When a college student starts having a reoccurring nightmare, she begins to believe that it's a suppressed memory. Her search to find the answers forces her to confront her past traumas, while at the same time, helps her unlock a mystery that may bring a killer to justice.",0,92,Sometimes you have to risk everything to finally be free
8162,en,Half Past Dead,14.254,11/15/2002,"['Crime', 'Action', 'Thriller']","A man goes undercover in a hi-tech prison to find out information to help prosecute those who killed his wife. While there, he stumbles onto a plot involving a death-row inmate and his $200 million stash of gold.",19233280,98,The good. The bad. And the deadly.
2635,en,Memento,26.899,10/11/2000,"['Mystery', 'Thriller']","Leonard Shelby is tracking down the man who raped and murdered his wife. The difficulty of locating his wife's killer, however, is compounded by the fact that he suffers from a rare, untreatable form of short-term memory loss. Although he can recall details of life before his accident, Leonard cannot remember what happened fifteen minutes ago, where he's going, or why.",39723096,113,Some memories are best forgotten.
5256,it,Italian Spiderman,23.489,11/8/2007,"['Comedy', 'Action']",This is an Australian-made parody of Italian action–adventure films of the 60s and 70s. and foreign movies that misappropriated popular American superheroes such as the Japanese TV series “Spider-Man”. (It should be noted that the Japanese Spider-Man was officially sanctioned by Marvel and is considered canon in the Marvel universe) This is an Italian take on the comic book superhero Spider-Man.,0,40,Actione Terrore Suspenso SPIDER!
3530,en,Last Action Hero,25.817,6/18/1993,"['Adventure', 'Fantasy', 'Action', 'Comedy', 'Family']","Danny is obsessed with a fictional movie character action hero Jack Slater. When a magical ticket transports him into Jack's latest adventure, Danny finds himself in a world where movie magic and reality collide. Now it's up to Danny to save the life of his hero and new friend.",137298489,130,This isn't the movies anymore.
8567,id,Perempuan Bergaun Merah,15.782,11/11/2021,['Horror'],Plot unknown.,0,0,
1908,en,Justice League: War,37.581,2/2/2014,"['Animation', 'Action']","The world is under attack by an alien armada led by the powerful Apokoliptian, Darkseid. A group of superheroes consisting of Superman, Batman, Wonder Woman, The Flash, Green Lantern, Cyborg, and Shazam must set aside their differences and gather together to defend Earth.",5155325,79,A time when heroes became legends.
235,en,Deadpool,139.535,2/9/2016,"['Action', 'Adventure', 'Comedy']","Deadpool tells the origin story of former Special Forces operative turned mercenary Wade Wilson, who after being subjected to a rogue experiment that leaves him with accelerated healing powers, adopts the alter ego Deadpool. Armed with his new abilities and a dark, twisted sense of humor, Deadpool hunts down the man who nearly destroyed his life.",783100000,108,Witness the beginning of a happy ending
1604,en,Voyagers,39.183,4/8/2021,"['Science Fiction', 'Thriller']","With the future of the human race at stake, a group of young men and women -- bred for intelligence and obedience -- embark on an expedition to colonize a distant planet. When they uncover disturbing secrets about the mission, they defy their training and begin to explore their most primitive natures. As life on the ship descends into chaos, they soon become consumed by fear, lust and an insatiable hunger for power.",4284903,108,What does it feel like?
7984,en,Madame,9.294,8/17/2017,"['Drama', 'Comedy']","Anne and Bob, a well-to-do American couple, have just moved to a beautiful manor house in romantic Paris. To impress their sophisticated friends, they decide to host a lavish dinner party, but must disguise their maid as a noblewoman to even out the number of guests. When the maid runs off with a wealthy guest, Anne must chase her around Paris to thwart the joyous and unexpected love affair.",0,91,Misbehavior is on the menu.
3490,en,Barbie in Rock 'N Royals,22.903,8/12/2015,"['Animation', 'Music', 'Family']","When royal Princess Courtney trades places with famous rock star Erika, two worlds collide while both learn to appreciate new friends and experiences.",0,84,
1994,en,Man on Fire,31.352,4/23/2004,"['Action', 'Drama', 'Thriller']","Jaded ex-CIA operative John Creasy reluctantly accepts a job as the bodyguard for a 10-year-old girl in Mexico City. They clash at first, but eventually bond, and when she's kidnapped he's consumed by fury and will stop at nothing to save her life.",130293714,146,"Creasy's art is death, and he is about to paint his masterpiece."
2824,en,The Irishman,29.799,11/1/2019,"['Crime', 'Drama', 'History']","Pennsylvania, 1956. Frank Sheeran, a war veteran of Irish origin who works as a truck driver, accidentally meets mobster Russell Bufalino. Once Frank becomes his trusted man, Bufalino sends him to Chicago with the task of helping Jimmy Hoffa, a powerful union leader related to organized crime, with whom Frank will maintain a close friendship for nearly twenty years.",8000000,209,His story changed history
9285,en,Bowling for Columbine,9.345,10/9/2002,['Documentary'],"This is not a film about gun control. It is a film about the fearful heart and soul of the United States, and the 280 million Americans lucky enough to have the right to a constitutionally protected Uzi. From a look at the Columbine High School security camera tapes to the home of Oscar-winning NRA President Charlton Heston, from a young man who makes homemade napalm with The Anarchist's Cookbook to the murder of a six-year-old girl by another six-year-old. Bowling for Columbine is a journey through the US, through our past, hoping to discover why our pursuit of happiness is so riddled with violence.",35564473,120,One nation under the gun
1342,en,Halloween II,41.233,8/28/2009,['Horror'],"Laurie Strode struggles to come to terms with her brother Michael's deadly return to Haddonfield, Illinois. Meanwhile, Michael prepares for another reunion with his sister.",0,105,Family Is Forever
8512,en,Ava's Possessions,11.454,3/16/2015,"['Mystery', 'Thriller', 'Horror', 'Science Fiction']","Ava is recovering from demonic possession. With no memory of the past month, she must attend a Spirit Possessions Anonymous support group to figure out what happened. Ava's life was hijacked by a demon, now it's time to get it back.",0,89,Demons are a girl's best friend
1619,th,ร่างทรง,48.994,7/14/2021,"['Horror', 'Thriller']",A horrifying story of a shaman’s inheritance in the Isan region of Thailand. But the goddess that appears to have taken possession of a family member turns out not be as benevolent as it first appears.,0,131,Be ready for a horrifying story of a shaman’s inheritance on the Isan region of Thailand.
5287,en,Hot Pursuit,15.389,5/8/2015,"['Action', 'Comedy', 'Crime']",An uptight by-the-book cop must protect the widow of a drug boss from crooked cops and gunmen.,51680201,87,Armed and Sort-of Dangerous.
2060,es,La Leyenda de las Momias de Guanajuato,36.513,10/30/2014,"['Animation', 'Horror', 'Adventure', 'Comedy']",Leo San Juan returns to face the mummys,6300000,83,
9955,en,Perfect Sense,8.023,9/29/2011,"['Drama', 'Science Fiction', 'Romance']","In Glasgow, Scotland, while a mysterious pandemic begins to spread around the world, Susan, a brilliant epidemiologist, falls in love with Michael, a skillful cook.",138868,93,Without love there is nothing
2219,en,The Commuter,31.339,1/11/2018,"['Action', 'Thriller']","A businessman, on his daily commute home, gets unwittingly caught up in a criminal conspiracy that threatens not only his life but the lives of those around him.",119942387,104,Lives are on the line
6038,en,Critters 3,14.814,12/11/1991,"['Comedy', 'Horror', 'Science Fiction']","In what appears to be a cross between Critters and The Towering Inferno, the residents of a shoddy L.A. apartment block are chased up to the roof by hoards of the eponymous hairy horrors.",0,86,First they destroyed a farm. Then they terrorised a town. Now they're ready to do some real damage!
260,en,Spiral: From the Book of Saw,143.703,5/12/2021,"['Horror', 'Crime', 'Mystery']","Working in the shadow of an esteemed police veteran, brash Detective Ezekiel “Zeke” Banks and his rookie partner take charge of a grisly investigation into murders that are eerily reminiscent of the city’s gruesome past.  Unwittingly entrapped in a deepening mystery, Zeke finds himself at the center of the killer’s morbid game.",36544468,93,
9365,en,Beauty Shop,11.336,6/1/2005,"['Comedy', 'Romance']","Far from Chicago, hairdresser Gina Norris has relocated to Atlanta with her daughter and has quickly established herself as a rare talent in her profession. But after repeatedly butting heads with her shady, over-the-top boss, Jorge, Norris sets out to create her own salon -- even snagging a few of Jorge's employees and clients. Now, Jorge will do anything to shut her down.",36351350,105,A Cut Above
9093,en,Four Lions,10.571,5/7/2010,"['Comedy', 'Crime', 'Drama']","A group of young Muslim men living in Sheffield decide to wage jihad, and they hatch an inept plan to become suicide bombers. Omar and Waj have a brief, disastrous run at a Pakistan training camp, while Faisal works on an unlikely scheme to train birds to carry bombs.",4658570,97,We are 4 Lions.
3744,en,Echelon Conspiracy,20.43,2/27/2009,"['Action', 'Thriller']","Mysterious cell phone messages promise a young American engineer untold wealth - then make him the target of a deadly international plot. Dangerous security operatives chase the engineer across the globe, while a powerful government official pursues a mysterious agenda that threatens the stability of the entire world.",2186782,105,Security comes at a price...
2026,ja,もののけ姫,40.337,7/12/1997,"['Adventure', 'Fantasy', 'Animation']","Ashitaka, a prince of the disappearing Emishi people, is cursed by a demonized boar god and must journey to the west to find a cure. Along the way, he encounters San, a young human woman fighting to protect the forest, and Lady Eboshi, who is trying to destroy it. Ashitaka must find a way to bring balance to this conflict.",159414369,134,The Fate Of The World Rests On The Courage Of One Warrior.
6988,en,Mercy,13.514,10/7/2014,"['Thriller', 'Horror']",A single mom and her two boys help take care of their grandmother with mystical powers.,0,78,
4234,ko,블랙핑크: 세상을 밝혀라,14.395,10/14/2020,"['Documentary', 'Music']",Record-shattering Korean girl band BLACKPINK tell their story —  and detail the hard fought journey of the dreams and trials behind their meteoric rise.,0,79,The rise of a global phenomena.
1917,en,Skin Trade,35.565,11/7/2014,"['Thriller', 'Action', 'Drama']",After his family is killed by a Serbian gangster with international interests. NYC detective Nick goes to S.E. Asia and teams up with a Thai detective to get revenge and destroy the syndicates human trafficking network.,0,96,Two Cops. One Mission. No Mercy.
1828,en,Tinker Bell,35.273,9/11/2008,"['Animation', 'Family', 'Adventure', 'Fantasy']","Journey into the secret world of Pixie Hollow and hear Tinker Bell speak for the very first time as the astonishing story of Disney's most famous fairy is finally revealed in the all-new motion picture ""Tinker Bell.""",0,78,Enter the world of fairies
6233,en,Scooby-Doo! Music of the Vampire,13.243,3/13/2012,"['Family', 'Animation', 'Mystery', 'Adventure', 'Comedy', 'Fantasy', 'Music']","Scooby and the gang have their first musical mystery in “Scooby Doo: Music of the Vampire.” It begins when they take a sing-a-long road trip into bayou country to attend the “Vampire-Palooza Festival” – an outdoor fair dedicated to all things Draculian. At first it looks as if they’re in for some fun and lots of Southern snacks, but events soon turn scary when a real live vampire comes to life, bursts from his coffin and threatens all the townsfolk. On top of that, this baritone blood sucker seems intent on taking Daphne as his vampire bride! Could the vampire be a descendant of a famous vampire hunter who is trying to sell his book? Or perhaps he’s the local politician, who has been trying to make his name in the press by attacking the vampires as downright unwholesome. The answers are to be found in a final song-filled showdown in the swamp in which our heroes unmask one of their most macabre monsters yet.",0,79,
9332,en,Coyote Creek Christmas,8.729,10/30/2021,"['TV Movie', 'Comedy', 'Romance']","While throwing a ""Christmas Around the World"" party at her family's inn, an event planner discovers Christmas magic with a charming father-son duo whose presence brings about tension and joy.",0,84,
6283,en,The Shadow Effect,11.733,5/2/2017,"['Science Fiction', 'Action', 'Thriller']",A young man's life is turned upside down when his violent dreams begin to blend with reality.,0,93,"Once you remember, you will never forget."
4208,en,The Mothman Prophecies,16.917,1/25/2002,"['Drama', 'Horror', 'Mystery']",Reporter John Klein is plunged into a world of impossible terror and unthinkable chaos when fate draws him to a sleepy West Virginia town whose residents are being visited by a great winged shape that sows hideous nightmares and fevered visions.,55305279,119,What do you see?
224,en,Sex and the City,147.048,5/12/2008,"['Comedy', 'Drama', 'Romance']",A New York writer on sex and love is finally getting married to her Mr. Big. But her three best girlfriends must console her after one of them inadvertently leads Mr. Big to jilt her.,415252786,145,Get Carried away.
8915,en,Sugar & Spice,7.643,1/24/2001,"['Crime', 'Comedy', 'Drama']","When Jack and Diane find themselves in an unexpected adult situation, the A-Squad comes to their rescue. In order to help their friend Diane, the A-Squad goes where no cheerleader has gone before: taking on a little after-school project known as bank robbery. But the A-Squad does things their way -- with sugar and spice -- forever changing their friendship, their future and the nation's notion of teen spirit.",13276953,81,Why would the most popular girl in school wear a mask?
6469,cn,墮落天使,16.667,9/6/1995,"['Drama', 'Action', 'Romance']","In this bifurcated crime narrative, a disillusioned hitman attempts to escape from his violent lifestyle against the wishes of his partner, who is infatuated with him, and an eccentric mute repeatedly encounters, then subsequently falls for a depressed woman looking for the prostitute who supposedly stole her ex-boyfriend's affections.",0,98,The night's full of weirdos.
9413,en,Ben Gen 10,10.317,4/10/2021,[],"When Ben meets a young Generator Rex on the run from a hostile Providence, he must work through a series of misunderstandings, and defeat the dark wizard Hex in order to save the world.",0,171,
846,en,Flashback,73.703,6/3/2021,['Thriller'],"Frederick Fitzell is living his best life—until he starts having horrific visions of Cindy, a girl who vanished in high school. After reaching out to old friends with whom he used to take a mystery drug called Mercury, Fredrick realizes the only way to stop the visions lies deep within his own memories, so he embarks on a terrifying mental odyssey to learn the truth.",26747,97,In the blink of an eye your life can turn upside down
4289,en,Final: The Rapture,18.454,9/13/2013,['Thriller'],"A gritty, international tale of four separate stories woven together by a common theme: the Rapture.",92100,90,What if you woke up and it finally happened?
5560,en,Tom and Jerry Blast Off to Mars!,13.363,1/18/2005,"['Animation', 'Family']","While carrying on their usual hi-jinks, they inadvertantly stow-away on a spaceship bound for Mars. They meet up with the local Martian residents and cause them to invade the Earth, aided by the ""Invincitron"", a vacuum-wielding giant robot. Tom, Jerry and their Martian ally, Peep, save the day.",0,70,
2551,en,Woodlawn,35.163,10/15/2015,['Drama'],Love and unity in a school torn by racism and hate in the 1970s.A gifted high school football player must learn to embrace his talent and his faith as he battles racial tensions on and off the field.,14394097,123,One Hope. One Truth. One Way (John 14:6)
117,ja,劇場版 NARUTO -ナルト- 疾風伝,262.861,8/4/2007,"['Animation', 'Action', 'Fantasy']","Demons that once almost destroyed the world, are revived by someone. To prevent the world from being destroyed, the demon has to be sealed and the only one who can do it is the shrine maiden Shion from the country of demons, who has two powers; one is sealing demons and the other is predicting the deaths of humans. This time Naruto's mission is to guard Shion, but she predicts Naruto's death. The only way to escape it, is to get away from Shion, which would leave her unguarded, then the demon, whose only goal is to kill Shion will do so, thus meaning the end of the world. Naruto decides to challenge this ""prediction of death.""",0,94,
8837,da,Idioterne,11.153,4/28/1998,"['Comedy', 'Drama']",With his first Dogma-95 film director Lars von Trier opens up a completely new film platform. With a mix of home-video and documentary styles the film tells the story of a group of young people who have decided to get to know their “inner-idiots” and thus not only facing and breaking their outer appearance but also their inner.,7235,117,Society is the mother of all Idiots
5966,fr,Marvel Renaissance,17.338,2/28/2014,"['Documentary', 'TV Movie']",Documentary about the rise of Marvel Studios after their near-bankruptcy in the mid-1990s.,0,52,
